"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"GO:0010821","GO:0010821","regulation of mitochondrion organization",128,-0.434937904893488,-1.57776611290205,0.00222522051431458,0.0460390451237499,0.0392363947916247,2643,"tags=31%, list=21%, signal=25%","Dnm1l/Mmp9/Mcu/Arrb2/4930550C14Rik/Cideb/Gsk3b/Plscr3/Mpv17l/Bid/Bnip3/Gsk3a/Triap1/Slc25a4/Inf2/Trem2/Golph3/Vdac1/Prkn/Lmna/Tmem14a/Ralbp1/Kdr/Chchd10/Cttn/Tspo/Ppif/Tfrc/Fbxo7/Mff/Fis1/Sh3glb1/Gpx1/Psmd10/Ghitm/Bnip3l/Spire1/Marchf5/Pink1/Bcl2l1","FucoVsCtrl","Suppressed"
"GO:0046629","GO:0046629","gamma-delta T cell activation",19,0.587677222375437,1.92627790251307,0.0023012209912457,0.0472494043829915,0.0402679134429705,4646,"tags=84%, list=37%, signal=53%","Egr3/Lef1/Itk/Ccr9/Gpr18/Gimap5/Tcf7/Sox4/Cxadr/Gimap3/Ptprc/Jag2/Lck/Nckap1l/Scart2/Stat5a","FucoVsCtrl","Activated"
"GO:0090303","GO:0090303","positive regulation of wound healing",36,-0.571223414102044,-1.73689773279679,0.00229458400500477,0.0472494043829915,0.0402679134429705,897,"tags=25%, list=7%, signal=23%","Itgb1/Hpse/Mylk/Actg1/F2r/Thbs1/Dmtn/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:0098751","GO:0098751","bone cell development",35,-0.589166076578812,-1.77861703066619,0.00235307338027951,0.0479702835704312,0.04088227675827,1810,"tags=40%, list=14%, signal=34%","Wasf2/Ninj1/Atp6ap1/Ptpn11/Pip4k2a/Tjp2/Tal1/Src/Gp1ba/Mpig6b/Gp5/Gp9/Zfpm1/Gp1bb","FucoVsCtrl","Suppressed"
"GO:0042176","GO:0042176","regulation of protein catabolic process",326,-0.36565443606932,-1.39142548600439,0.00235409724928968,0.0479702835704312,0.04088227675827,2181,"tags=23%, list=17%, signal=20%","Rab7/Timp2/Wwp2/Rpl11/Ptk2/Sgta/Rps7/Ogt/Psme1/Ube2k/Ankib1/Chek2/Arel1/Ndfip1/Gsk3a/Gna12/Arih1/Svip/Rpl23/Tnfsf12/Nedd4/Adam9/Rnf19b/Usp14/Laptm5/Sumo1/Tmem9/Alad/Psmd2/Zdhhc2/Rnf144b/Hace1/Eif3h/Trem2/Cd81/Ptpn3/Rnf180/Oaz2/Prkn/Flna/Ubxn2a/Prkaca/Map1a/Ophn1/Rnf14/Gipc1/Odc1/Prickle1/Timp3/Pttg1ip/Bcap31/Vcp/Clu/Serpine2/Hipk2/Sdcbp/Snx3/Pithd1/Gabarap/Sh3d19/Usp25/Cul4a/Psmf1/Oaz1/Marchf2/Gabarapl2/Gfap/Ubb/Gpx1/Fzr1/Psmd10/Psme3/Snca/Azin1/Dnajb2/Rad23a","FucoVsCtrl","Suppressed"
"GO:0010470","GO:0010470","regulation of gastrulation",11,0.702391059657607,1.95190497724197,0.00238750430573673,0.0484681325224751,0.0413065644031698,2770,"tags=73%, list=22%, signal=57%","Tgif1/Nodal/Tgif2/Scx/Tenm4/Clasp1/Poglut1/Crb2","FucoVsCtrl","Activated"
"GO:1905476","GO:1905476","negative regulation of protein localization to membrane",25,-0.620698917180315,-1.76727779745777,0.00240609232065612,0.0484809646699368,0.0413175004945348,2404,"tags=40%, list=19%, signal=32%","Tgfb1/Gdi1/Ogt/Picalm/Tmem59/Tmbim1/Abi3/Ap2m1/Dmtn/Bcl2l1","FucoVsCtrl","Suppressed"
"GO:0006820","GO:0006820","anion transport",267,-0.380998697480637,-1.44019832505332,0.00239837120268017,0.0484809646699368,0.0413175004945348,1990,"tags=23%, list=16%, signal=20%","Lrrc8c/Slc25a24/Abcc3/Clcn1/Sfxn1/Il1a/Mgst1/Kiss1r/Clic1/Stard10/Slc25a10/Cd47/Slc25a4/Abat/Rab11b/Prkca/Pla2g4a/Myo6/Slc35b1/Cln8/Slc16a12/Slc1a4/Pnpla8/Vdac1/Vdac3/Ostm1/Lrrc8b/Slc22a3/Clcn3/Pla2g12a/Ano2/Hk1/Itgb1/Gipc1/Slc3a2/Mif/Clic4/Ptger3/Ceacam2/Pla2g10/Arl6ip1/Slc2a3/Tspo/Ank/Aqp9/Slc16a1/Slc25a21/Abcg2/Gfap/Clca3a1/Snca/Mpc2/Slc7a5/Slc38a5/Slc6a9/Slc43a1/Abcb4/Cd36/Tspo2/Prnp/Slc4a1/Car2","FucoVsCtrl","Suppressed"
"GO:0051261","GO:0051261","protein depolymerization",95,-0.461037460816676,-1.63101283721101,0.00241969711583725,0.048573845448034,0.0413966573681881,2383,"tags=33%, list=19%, signal=27%","Capza1/Vill/Camsap1/Asph/Ckap2/Tmod3/Add1/Arpc2/Mid1ip1/Mical3/Kif18a/Mtpn/Kif18b/Capzb/Wdr1/Twf1/Map1a/Cracd/Plek/Cfl1/Spef1/Gsn/Gas2l1/Tpx2/Dstn/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0060339","GO:0060339","negative regulation of type I interferon-mediated signaling pathway",19,-0.65758079325604,-1.78255131414895,0.00243485039620181,0.0486970079240363,0.0415016215680091,18,"tags=21%, list=0%, signal=21%","Oas1a/Oas3/Isg15/Oas1e","FucoVsCtrl","Suppressed"
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process",129,-0.428441842963295,-1.55500007154597,0.00245228691557913,0.0488647577274071,0.0416445849481918,2750,"tags=34%, list=22%, signal=27%","App/Plau/Birc2/Lcn2/Cd177/Romo1/Prcp/Tgfb1/Park7/Mpv17l/Ogt/Bnip3/Ndufc2/Cyba/Eif5a/Mmp8/Bcr/Eef1a1/G6pdx/Itgb2/Nqo2/Gnai2/Rhoa/Pon3/Sod1/Sod2/Pdk3/Vdac1/Gstp1/Prkn/Clcn3/Aldh2/Abcb7/Cbr1/Tspo/Agtr1a/Foxo3/Becn1/Thbs1/Gadd45a/Snca/Pink1/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:0030100","GO:0030100","regulation of endocytosis",176,-0.403825154246497,-1.50260590166644,0.00251310906480985,0.0498624899088326,0.0424948939339992,2839,"tags=40%, list=23%, signal=32%","Alox15/Anxa2/Rock1/Ckap5/Ap2b1/Trf/Arhgap21/Abca13/Unc119/App/Ppp3cb/Dnm1l/Rspo1/Cd177/Ptpn1/Vamp8/Arrb2/Rab5b/Kif3a/Cdc42/Lgals3/Rab21/Cd63/Bin1/Smpd1/Rabgef1/C3/Ubqln2/Syt11/Ppp3r1/Ankrd13a/Flot1/Add1/Picalm/Arf1/Tsg101/Actn4/Rab5a/Nedd4/Bmp2k/Dlg4/Gata2/Prkca/Trem2/Mctp1/Bicd1/Pacsin2/Angpt1/Fcgr1/Arrb1/Ehd4/Usp46/Ophn1/Itgb1/B2m/Src/Sphk1/Itga2/Ston2/Clu/Rab5c/Ap2m1/Cd151/Sdcbp/Itgb3/Scamp5/Itsn1/Snca/Smap1/Bcl2l1/Cd36","FucoVsCtrl","Suppressed"
"GO:0044403","GO:0044403","biological process involved in symbiotic interaction",183,-0.401705133204554,-1.49402078201804,0.00252082587872431,0.0498624899088326,0.0424948939339992,2701,"tags=32%, list=22%, signal=25%","Ddb1/Trim8/Romo1/P4hb/4930486L24Rik/Gbp2/Vamp8/Vapb/Arl8b/Gpr15/Smpd1/Eps15/Chmp2a/Trim12c/Psmc3/Rab7/Ifitm2/Brd4/Nucks1/Chmp1a/Lgals1/Ppib/Jak2/Dynlt1c/Tsg101/Fbxl2/Chmp1b/Fn1/Siglec1/Dynlt1b/Hmga2/Trim56/Tpcn1/Chmp5/Rnasek/Prkn/Gapdh/Cxcl5/Cfl1/Slc3a2/Gsn/Nlrp6/Agtr1a/Snx3/Ifitm3/Chmp4b/Gbp7/Stom/Itgb3/Clec4g/Trim59/Ifi27/Gpx1/Ltf/Pcx/Ctsb/Bsg/Trim10","FucoVsCtrl","Suppressed"
"GO:0002687","GO:0002687","positive regulation of leukocyte migration",108,-0.446461252767254,-1.59926293690828,0.00253048487062442,0.049870869713036,0.0425020355527083,2750,"tags=38%, list=22%, signal=30%","App/Dnm1l/Mmp9/Calr/Hmgb1/Mcu/Tgfb1/Lgals3/Wnk1/Ptk2/Mapk1/Pecam1/Ccr2/Mapk3/Il1a/Rtn4/Cd47/Cd99l2/Akirin1/Ptprj/Rhoa/Trem2/C3ar1/P2ry12/Tnfrsf14/Il1r1/Lyve1/Slamf1/Rac1/Ptger3/Tnfsf14/Itga2/Pdgfd/Adam10/Lgals9/Itgb3/Selp/Selenok/Plvap/Thbs1/Dapk2","FucoVsCtrl","Suppressed"
