"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Direction"
"GO:00508041","GO:0050804","modulation of chemical synaptic transmission","77/2130","310/11776",0.00159909743457515,0.0366262838493125,0.0324722897812811,"Rac1/Prkar2b/Homer3/Rab11a/Prkaca/Neurl1a/Bcl2l1/Bcr/Snap47/Sqstm1/Pacsin2/Mpp2/Rab5a/Gipc1/Stxbp5/Srgn/P2rx1/Slc6a4/Dlg4/Gfap/Mctp1/Rasgrf2/Syngr1/Ptk2/Shank3/Dnm1l/Gsk3b/Prepl/Csnk2b/Jak2/Itgb1/Snca/Stau2/Serpine2/Dbi/Glul/Map1a/Car2/Src/P2ry1/Eif4e/Pink1/Ophn1/Syap1/Nedd4/Nptn/Gnai2/Mgll/Myo6/Ppp3r1/Htr2a/Kiss1r/Paip2/Plcl2/Ppp1r9b/Akap7/Zdhhc2/Cpeb3/Reln/Tubb2b/Arf1/Prkca/Ywhag/Rap1b/Nrgn/Usp46/Cfl1/Flot1/Arrb2/Dlgap4/Kalrn/Sphk1/Kdr/Ica1/Mapk1/Rap1a/Prnp",77,"Down"
"GO:00510161","GO:0051016","barbed-end actin filament capping","11/2130","24/11776",0.00162248037784042,0.0370009810842568,0.0328044904829252,"Flii/Arpc2/Twf1/Gsn/Capzb/Add1/Mtpn/Add2/Cracd/Cfl1/Capza1",11,"Down"
"GO:00458611","GO:0045861","negative regulation of proteolysis","55/2130","208/11776",0.00164897392009498,0.0374430802200876,0.0331964486545436,"Akt2/Aqp1/Sgta/Usp19/Ctsz/Slpi/Birc5/Arrb1/Gipc1/Timp3/Rffl/Ctsb/Eif3h/Usp25/Bin1/Xiap/Snca/Dnajb2/Serpine2/Map1a/Cst3/Src/Ecm1/Sdcbp/Alad/Tmem59/Park7/Dnajb6/Triap1/Arl6ip1/Ophn1/Gabarapl2/Ngp/Ltf/Psmf1/Dhcr24/Ptpn3/Picalm/Thbs1/Ctla2a/Serpinb9/Usp14/Gapdh/Rpl11/Serpinb6a/Arrb2/Hipk2/Rps7/Serpinb2/Gpx1/Serpina3b/Rpl23/Ubxn1/Lamtor5/Cdkn2d",55,"Down"
"GO:00070431","GO:0007043","cell-cell junction assembly","24/2130","73/11776",0.00167671036251632,0.0379094857928582,0.0336099565325724,"Ramp2/Esam/Pkn2/Wdr1/Prkaca/Ctnnb1/Rhoa/Hipk1/Pmp22/Pecam1/Vcl/Itgb1/Abi2/Rab13/Actb/Cd9/Tjp1/Pdcd6ip/Micall2/Ctnna1/F11r/Prkca/Actn4/Actg1",24,"Down"
"GO:00080151","GO:0008015","blood circulation","72/2130","287/11776",0.00168591887744369,0.0379547890870657,0.0336501217238761,"Gna12/Ramp2/Tgfb1/Cd36/Irag1/Cyba/Cdc42/Sod2/Rhoa/Bcr/Map2k3/Calm3/Smtn/Fkbp1b/P2rx1/Slc6a4/Cacna1g/Pde4d/Angpt1/Ptk2/Dnm1l/Sod1/Adcy6/Ehd3/Bin1/Gnaq/Jak2/Tjp2/Ptprj/Sumo1/Atp2b4/F5/Gsn/Gnas/P2ry1/Gclm/Ctnnbip1/Agtrap/Emilin1/Col1a2/Tbxas1/Tjp1/Atp6ap2/Flna/G6pdx/Mylk3/Tpm1/Mgll/Gucy1a1/Plvap/Htr2a/F11r/Ptger3/C3ar1/Pde3a/S100a1/Wnk1/Kcnk6/Ptgs1/F2r/Agtr1a/Prkca/Cacna1c/Prkg1/Pde5a/Gsk3a/Abat/Arhgef12/Ptp4a3/Prcp/Kdr/Gpx1",72,"Down"
"GO:00069371","GO:0006937","regulation of muscle contraction","30/2130","98/11776",0.00173722658858773,0.0389434453986391,0.0345266489297369,"Irag1/Rhoa/Itga2/Calm3/Smtn/Fkbp1b/P2rx1/Pde4d/Sod1/Ehd3/Bin1/Sumo1/Cald1/Cttn/Gucy1a1/Ormdl3/Ptger3/Ptgs1/F2r/Prkca/Cacna1c/Prkg1/Pde5a/Setd3/Abat/Calcrl/Sphk1/Eno1/Tnnt1/Grcc10",30,"Down"
"GO:20012421","GO:2001242","regulation of intrinsic apoptotic signaling pathway","42/2130","150/11776",0.00175521812745503,0.0390621899622384,0.0346319260005699,"Bcap31/Ikbkg/Bid/Sod2/Bcl2l1/Pttg1ip/Serinc3/Fis1/Ubb/Ppif/Clu/Grina/Dnm1l/Sod1/Tmbim6/Trem2/Ralbp1/Nacc2/Creb3l1/Bub1/Ptpn1/Src/Pink1/Park7/Triap1/Ybx3/Dapk2/Pik3cb/Mif/Becn1/Sh3glb1/Siah1b/Spop/Rpl11/Tpt1/Rpl26/Rps7/Eno1/Gpx1/Nck2/Ppia/Cdkn2d",42,"Down"
"GO:00991771","GO:0099177","regulation of trans-synaptic signaling","77/2130","311/11776",0.00175735364864285,0.0390621899622384,0.0346319260005699,"Rac1/Prkar2b/Homer3/Rab11a/Prkaca/Neurl1a/Bcl2l1/Bcr/Snap47/Sqstm1/Pacsin2/Mpp2/Rab5a/Gipc1/Stxbp5/Srgn/P2rx1/Slc6a4/Dlg4/Gfap/Mctp1/Rasgrf2/Syngr1/Ptk2/Shank3/Dnm1l/Gsk3b/Prepl/Csnk2b/Jak2/Itgb1/Snca/Stau2/Serpine2/Dbi/Glul/Map1a/Car2/Src/P2ry1/Eif4e/Pink1/Ophn1/Syap1/Nedd4/Nptn/Gnai2/Mgll/Myo6/Ppp3r1/Htr2a/Kiss1r/Paip2/Plcl2/Ppp1r9b/Akap7/Zdhhc2/Cpeb3/Reln/Tubb2b/Arf1/Prkca/Ywhag/Rap1b/Nrgn/Usp46/Cfl1/Flot1/Arrb2/Dlgap4/Kalrn/Sphk1/Kdr/Ica1/Mapk1/Rap1a/Prnp",77,"Down"
"GO:00322711","GO:0032271","regulation of protein polymerization","46/2130","168/11776",0.00180072903513537,0.03971998656695,0.0352151181707943,"Fer/Rac1/Esam/Flii/Arpc2/Rhoa/Arpc5/Pfn1/Sptbn1/Pecam1/Sptb/Dmtn/Twf1/Arhgap28/Bin1/Snca/Spta1/Gsn/Camsap1/Nckap1/Mapre1/Hax1/Tmod1/Capzb/Add1/Arpc3/Arpc1a/Arpc1b/Mtpn/Add2/Cttn/Tpm1/Slain2/Cracd/Arhgap18/Tmsb4x/Cfl1/Tmod3/Gda/Grb2/Cdc42ep5/Nck2/Psrc1/Capza1/Arpc4/Tmsb10",46,"Down"
"GO:00521261","GO:0052126","movement in host environment","29/2130","94/11776",0.00180202672541782,0.03971998656695,0.0352151181707943,"Chmp1a/Slc3a2/Tsg101/Snx3/Itgb3/Ctsb/Bsg/Pcx/Trim8/Ifitm3/Gsn/Chmp5/Eps15/Arl8b/Tpcn1/Chmp2a/Trim59/Smpd1/Chmp4b/Trim56/Agtr1a/Vamp8/Vapb/Trim12c/Trim10/Clec4g/Rab7/Rnasek/Chmp1b",29,"Down"
"GO:0019369","GO:0019369","arachidonic acid metabolic process","10/2130","21/11776",0.00184949573794472,0.0405964314478866,0.0359921604792137,"Alox12/Cyp2b10/Mgll/Pnpla8/Daglb/Ptgs1/Pla2g4a/Sphk1/Gpx1/Gpx4",10,"Down"
"GO:00400171","GO:0040017","positive regulation of locomotion","99/2130","418/11776",0.0020167332144763,0.0440836123396729,0.0390838404570053,"Fer/Alox12/Lgals9/Col18a1/Rac1/Tgfb1/Cavin1/Akt2/Aqp1/Rab11a/Tnfsf14/Crkl/Arpc2/Sod2/Rhoa/Emc10/Mcu/Gata2/Slamf1/Itga2/Stk4/Pfn1/Smurf2/Map2k3/Akt3/Rtn4/Itgb3/Pecam1/Pde4d/Dmtn/Angpt1/Ptk2/Dnm1l/Mylk/Akirin1/Bsg/Trem2/Mapre2/Jak2/Fermt3/Ptprj/Cd151/Itgb1/Pdgfa/Selp/Itga6/Sema6d/Bmp2/Src/Pdcd10/Cpne3/Sdcbp/Glipr2/Tjp1/Aldoa/Lyve1/Ilk/Cttn/Flna/Plp1/Adam9/Gab1/Pdgfd/Dapk2/Pik3cb/Gnai2/Grn/Plvap/Map2k2/Hpse/Cd99l2/P2ry12/Ago2/Atp8a1/Ptger3/Thbs1/Zfp609/C3ar1/Lyn/Tnfrsf14/Reln/Selenok/Foxo4/Wnk1/Rhoj/F2r/Tmsb4x/Prkca/Adam10/Actn4/Cd47/Cfl1/Bcas3/Sphk1/Actg1/Kdr/Mapk3/Mapk1/Cass4",99,"Down"
"GO:00452161","GO:0045216","cell-cell junction organization","34/2130","116/11776",0.00203128641023141,0.0441565017817657,0.0391484630950914,"Ramp2/Rac1/Esam/Tgfb1/Pkn2/Wdr1/Prkaca/Cdc42/Ctnnb1/Rhoa/Hipk1/Pmp22/Lims1/Pecam1/Vcl/Tjp2/Itgb1/Abi2/Rab13/Add1/Actb/Cd9/Tjp1/Flna/Pdcd6ip/Micall2/Ctnna1/F11r/F2r/Prkca/Adam10/Actn4/Prtn3/Actg1",34,"Down"
"GO:00190681","GO:0019068","virion assembly","12/2130","28/11776",0.0020456203914837,0.0441565017817657,0.0391484630950914,"Chmp1a/Tsg101/Spcs1/Pcx/Chmp5/Rab43/Nedd4/Pdcd6ip/Chmp2a/Chmp4b/Mvb12b/Chmp1b",12,"Down"
"GO:00519241","GO:0051924","regulation of calcium ion transport","48/2130","178/11776",0.00204693529251745,0.0441565017817657,0.0391484630950914,"Tgfb1/Homer3/Cyba/Ctnnb1/Rhoa/Calm3/Vdac1/Rgs9/Fkbp1b/Itgb3/P2rx1/Ywhae/Cacna1g/Pde4d/Mylk/Tmbim6/Ehd3/Bin1/Snca/Sumo1/Dbi/Epb41/Nipsnap2/Stim1/G6pdx/Plp1/Saraf/Trpc6/Ubash3b/Gnb5/Gnai2/Trpc1/Fkbp1a/P2ry12/Cd84/Ptger3/Tspo/Lyn/S100a1/F2r/Agtr1a/Orai1/F2rl3/Cacna1c/1810037I17Rik/Arrb2/Prnp/Capn3",48,"Down"
"GO:00075681","GO:0007568","aging","19/2130","54/11776",0.00205359584975941,0.0441565017817657,0.0391484630950914,"Gna12/Sod2/Pmp22/Ndufs6/Pde4d/Sod1/Gnaq/Slc18a2/Cln8/Acmsd/Scp2/Foxo3/Agtr1a/Gsk3a/Abat/Arhgef12/Grb2/Mapk3/Mapk1",19,"Down"
"GO:00432421","GO:0043242","negative regulation of protein-containing complex disassembly","24/2130","74/11776",0.00206349980325314,0.0441890933477137,0.0391773582671553,"Flii/Arpc2/Mid1ip1/Sptbn1/Sptb/Dmtn/Twf1/Spta1/Gsn/Camsap1/Map1a/Spef1/Tpx2/Tmod1/Capzb/Add1/Mtpn/Add2/Tpm1/Gas2l1/Cracd/Cfl1/Tmod3/Capza1",24,"Down"
"GO:00000411","GO:0000041","transition metal ion transport","23/2130","70/11776",0.00209245719015841,0.0444491510550078,0.039407921358564,"Atox1/Snx3/Sfxn1/Tfrc/Slc39a6/Fth1/Iscu/Abcb6/Slc6a9/Slc30a9/Abcb7/Trpc6/Ltf/Atp2c1/Trpc1/Inhca/Slc25a37/Slc39a11/Slc39a1/B2m/Slc39a4/Rab11b/Slc48a1",23,"Down"
"GO:00066901","GO:0006690","icosanoid metabolic process","20/2130","58/11776",0.00209251888034205,0.0444491510550078,0.039407921358564,"Alox12/Acox1/Pla2g10/Mgst3/Tbxas1/Cyp2b10/Ces2g/Mgll/Mif/Pnpla8/Gstp2/Daglb/Ptgs1/Pla2g4a/Alox5ap/Gstp1/Sphk1/Gpx1/Ptgr2/Gpx4",20,"Down"
"GO:00103241","GO:0010324","membrane invagination","22/2130","66/11776",0.00210879180239792,0.0446149205422983,0.0395548899904443,"Itgb2/Rac1/Cd36/Clcn3/Cdc42/Rhoa/Gata2/Itga2/Snx3/Myh9/Trem2/Spire1/Gsn/Chmp2a/Xkr6/Becn1/Thbs1/Arf1/Fcer1g/Syt11/Rhog/Bin2",22,"Down"
"GO:00316471","GO:0031647","regulation of protein stability","67/2130","266/11776",0.00215082593091618,0.0449668066231324,0.0398668666800221,"Glmp/Fbxo7/Pex19/Rad23a/Usp19/Chp1/Golga7/Rnf5/Lamp2/Nlk/Stk4/Pfn1/Septin8/Gipc1/Rab21/Fbxw11/Ube2b/Rtn4/Clu/Dad1/Stk3/Derl1/Crebbp/Pim1/Gnaq/Cct8/Snca/Sumo1/Gsn/Nckap1/Bmp2/Src/Pdcd10/Lmna/Bag1/Pink1/Park7/Tomm7/Apbb2/Tesc/Chek2/Trim24/Cct7/D7Ertd443e/Otud5/Flna/Rnf128/Lamp1/Casp3/Ppib/Cmtm6/Usp4/Grn/Cd81/Siah1b/Tmem183a/Cenpe/Mosmo/Gapdh/Rpl11/Flot1/Rps7/Rpl23/Serf2/Igtp/Prnp/Capn3",67,"Down"
"GO:00512611","GO:0051261","protein depolymerization","29/2130","95/11776",0.0021541221628233,0.0449668066231324,0.0398668666800221,"Flii/Wdr1/Arpc2/Mid1ip1/Dstn/Plek/Sptbn1/Sptb/Dmtn/Twf1/Spta1/Gsn/Camsap1/Kif18a/Map1a/Spef1/Tpx2/Tmod1/Capzb/Add1/Mtpn/Add2/Tpm1/Gas2l1/Cracd/Mical3/Cfl1/Tmod3/Capza1",29,"Down"
"GO:0006837","GO:0006837","serotonin transport","8/2130","15/11776",0.00216810343247449,0.0449668066231324,0.0398668666800221,"Itgb3/P2rx1/Slc6a4/Slc22a3/Slc18a2/Snca/Gpm6b/Fcer1g",8,"Down"
"GO:0048102","GO:0048102","autophagic cell death","8/2130","15/11776",0.00216810343247449,0.0449668066231324,0.0398668666800221,"Calm3/Dapk1/Trem2/Atp6v0c/Laptm5/Lamp1/Sh3glb1/Cdkn2d",8,"Down"
"GO:1903909","GO:1903909","regulation of receptor clustering","8/2130","15/11776",0.00216810343247449,0.0449668066231324,0.0398668666800221,"Tgfb1/Crkl/Dlg4/Shank3/Sorbs1/Gsn/Cd81/Zdhhc2",8,"Down"
"GO:00066051","GO:0006605","protein targeting","59/2130","229/11776",0.00221152279321473,0.0455922991019728,0.040421418518054,"Fbxo7/Zdhhc4/Bcap31/Pex19/Akt2/Bid/Sgta/Arpc2/M6pr/Srp14/Gdi1/Golga7/Lamp2/Ywhab/Fis1/Gipc1/Ywhae/Erbin/Spcs1/Clu/Bnip3l/Dmtn/Ywhaz/Syngr1/Tomm22/Aip/Tram1/Trak2/Mff/Stom/Sec62/Nbea/Ssr3/Laptm5/Pink1/Tomm7/Edem1/Zfand6/Arl6ip1/Nucb1/Timm17b/Nedd4/Myo6/Srp72/Rab8b/Chmp4b/Zdhhc2/Os9/Ywhag/Get3/Sec61b/Ncoa4/Gsk3a/Rpl11/Sort1/Ank3/Sec61g/Prnp/Rab7",59,"Down"
"GO:00986571","GO:0098657","import into cell","38/2130","134/11776",0.00221557110290528,0.0455922991019728,0.040421418518054,"Cd36/Akt2/Slc3a2/Tsg101/Acsl1/Slc1a4/Slc22a4/Itgb3/P2rx1/Slc6a4/Gfap/Slc6a3/Slc22a3/Trem2/Tspo2/Slc39a6/Slc18a2/Itgb1/Iscu/Snca/Septin2/Cln8/Slc43a1/Slc6a9/Park7/Actb/Arl6ip1/Gpm6b/Wnk4/Slc7a5/Thbs1/Wnk1/Agtr1a/Cacna1c/Lrrc8c/Flot1/Slc39a4/Prnp",38,"Down"
"GO:00485141","GO:0048514","blood vessel morphogenesis","96/2130","405/11776",0.00227747276962876,0.0466837608965149,0.0413890914554283,"Itgb2/Ramp2/Col18a1/Tgfb1/Cd36/Aqp1/Epor/Cdc42/Ctnnb1/Rhoa/Emc10/Gata2/Stk4/Vezf1/E2f2/Akt3/Nprl3/Rtn4/Itgb3/Pecam1/Ywhaz/Angpt1/Myh9/Ptk2/Mylk/Cela1/Bsg/Ptprj/Itga7/Mmp19/Itgb1/Pdgfa/Atp2b4/Glul/Creb3l1/Pdcd10/Nras/Ecm1/B4galt1/Tal1/Wasf2/Add1/Emilin1/Tspan12/Cald1/Tjp1/Stim1/Flna/Gab1/Adgrg1/Nedd4/Pkm/Pik3cb/Ngp/Cd59a/Tie1/Cysltr2/Ppp3r1/Ramp1/Itga2b/Grn/Becn1/Epn1/Hpse/Gadd45a/Ago2/Clic4/Ninj1/Htatip2/Thbs1/C3ar1/Pbrm1/C1galt1/Sh2b3/Foxo4/S100a1/Hs6st1/E2f8/Rhoj/Ndnf/Agtr1a/Prkca/Yap1/Hmga2/Bcas3/Calcrl/Prcp/Hipk2/Sphk1/Pgk1/Actg1/Kdr/Gpx1/Rap1a/Apold1/Tnfsf12",96,"Down"
"GO:00712481","GO:0071248","cellular response to metal ion","31/2130","104/11776",0.0023466743913393,0.0479158166417652,0.0424814127881374,"Aqp1/Dlg4/Ppif/Dmtn/Tfrc/Mylk/Snca/Sumo1/Abcb6/Nek7/Gsn/Syt13/Cpne3/Prkaa2/Add1/Rasgrp2/Smpd1/Clic4/Slc25a24/Wnk1/Dlg2/Gsk3a/Alox5ap/B2m/Mapk3/Mapk1/Syt11/Ank3/Jund/Prnp/Capn3",31,"Down"
"GO:00512721","GO:0051272","positive regulation of cellular component movement","99/2130","420/11776",0.00235988828461958,0.0479995810168955,0.0425556769715792,"Fer/Alox12/Lgals9/Col18a1/Rac1/Tgfb1/Cavin1/Akt2/Aqp1/Rab11a/Tnfsf14/Crkl/Arpc2/Sod2/Rhoa/Emc10/Mcu/Gata2/Slamf1/Itga2/Stk4/Pfn1/Smurf2/Map2k3/Akt3/Rtn4/Itgb3/Pecam1/Pde4d/Dmtn/Angpt1/Ptk2/Dnm1l/Mylk/Akirin1/Bsg/Trem2/Mapre2/Jak2/Fermt3/Ptprj/Cd151/Itgb1/Pdgfa/Selp/Itga6/Sema6d/Bmp2/Src/Pdcd10/Cpne3/Sdcbp/Glipr2/Tjp1/Aldoa/Lyve1/Ilk/Flna/Plp1/Adam9/Gab1/Pdgfd/Dapk2/Pik3cb/Gnai2/Grn/Plvap/Map2k2/Hpse/Cd99l2/P2ry12/Ago2/Atp8a1/Ptger3/Thbs1/Zfp609/C3ar1/Lyn/Tnfrsf14/Reln/Selenok/Foxo4/Tubb2b/Wnk1/Rhoj/F2r/Tmsb4x/Prkca/Adam10/Actn4/Cd47/Cfl1/Bcas3/Sphk1/Actg1/Kdr/Mapk3/Mapk1/Cass4",99,"Down"
"GO:00030121","GO:0003012","muscle system process","64/2130","253/11776",0.00238883481187061,0.0484014684189783,0.0429119840496757,"Irag1/Cyba/Rhoa/Itga2/Map2k3/Calm3/Smtn/Fkbp1b/P2rx1/Cacna1g/Ndufs6/Pde4d/Ndufs4/Twf1/Ptk2/Gsk3b/Mylk/Sod1/Myom1/Ehd3/Bin1/Sumo1/Atp2b4/Gsn/P2ry1/Tpm3/Lmna/Tmod1/Tpm2/Apbb2/Ezh2/Cald1/Mtpn/Aldoa/Cttn/Flna/G6pdx/Slc25a4/Tpm4/Hsbp1/Tpm1/Fkbp1a/Gucy1a1/Htr2a/Becn1/Ormdl3/Ptger3/Ptgs1/F2r/Foxo3/Prkca/Cacna1c/Prkg1/Pde5a/Setd3/Gsk3a/Abat/Tmod3/Calcrl/Sphk1/Eno1/Tnnt1/Grcc10/Myl6",64,"Down"
"GO:00303351","GO:0030335","positive regulation of cell migration","95/2130","401/11776",0.00243539650023794,0.0491558190162968,0.043580779477942,"Fer/Alox12/Lgals9/Col18a1/Rac1/Tgfb1/Akt2/Aqp1/Rab11a/Tnfsf14/Crkl/Arpc2/Sod2/Rhoa/Emc10/Mcu/Gata2/Slamf1/Itga2/Stk4/Pfn1/Smurf2/Map2k3/Akt3/Rtn4/Itgb3/Pecam1/Pde4d/Dmtn/Angpt1/Ptk2/Dnm1l/Mylk/Akirin1/Bsg/Trem2/Mapre2/Jak2/Fermt3/Ptprj/Cd151/Itgb1/Pdgfa/Selp/Itga6/Sema6d/Bmp2/Src/Pdcd10/Cpne3/Sdcbp/Glipr2/Tjp1/Aldoa/Lyve1/Ilk/Flna/Plp1/Adam9/Gab1/Pdgfd/Dapk2/Pik3cb/Gnai2/Grn/Plvap/Hpse/Cd99l2/P2ry12/Ago2/Atp8a1/Ptger3/Thbs1/Zfp609/C3ar1/Lyn/Tnfrsf14/Reln/Selenok/Foxo4/Wnk1/Rhoj/F2r/Tmsb4x/Prkca/Adam10/Actn4/Cd47/Bcas3/Sphk1/Actg1/Kdr/Mapk3/Mapk1/Cass4",95,"Down"
